fname,label
4b61f887.wav,Clarinet Saxophone Flute
4b746e56.wav,Clarinet Cello Saxophone
4b75ac3f.wav,Flute Clarinet Cello
4b835e6e.wav,Saxophone Harmonica Cello
4b896440.wav,Clarinet Oboe Saxophone
4b8aa2a7.wav,Tambourine Cowbell Computer_keyboard
4b95c616.wav,Cowbell Bass_drum Burping_or_eructation
4b9b7a53.wav,Clarinet Flute Saxophone
4ba2abc8.wav,Double_bass Acoustic_guitar Tambourine
4bab7e93.wav,Cello Double_bass Saxophone
4bcefd04.wav,Oboe Squeak Fart
4bdbe014.wav,Knock Drawer_open_or_close Squeak
4bdc4632.wav,Flute Saxophone Clarinet
4bdcdc26.wav,Meow Squeak Bark
4bf41551.wav,Oboe Trumpet Clarinet
4bfa5fbf.wav,Gong Acoustic_guitar Chime
4c00af54.wav,Acoustic_guitar Electric_piano Cowbell
4c01c933.wav,Bass_drum Knock Snare_drum
4c0bcd70.wav,Acoustic_guitar Gong Violin_or_fiddle
4c19efd5.wav,Clarinet Flute Gong
4c2a3ceb.wav,Gong Violin_or_fiddle Flute
4c4c7af0.wav,Cough Burping_or_eructation Microwave_oven
4c4d6cbf.wav,Cello Violin_or_fiddle Double_bass
4c4e7081.wav,Squeak Tearing Fireworks
4c5212aa.wav,Bass_drum Double_bass Knock
4c5ade39.wav,Bass_drum Knock Hi-hat
4c64aea6.wav,Bass_drum Knock Double_bass
4c7201d9.wav,Double_bass Cello Violin_or_fiddle
4c87caf5.wav,Saxophone Clarinet Violin_or_fiddle
4c88c2a3.wav,Clarinet Saxophone Oboe
4c8b12e6.wav,Microwave_oven Squeak Scissors
4c965708.wav,Double_bass Cello Knock
4ca292fe.wav,Cello Double_bass Acoustic_guitar
4ca2ed5b.wav,Trumpet Oboe Saxophone
4ca51de4.wav,Shatter Knock Finger_snapping
4cab2934.wav,Tearing Bark Knock
4cb7535c.wav,Squeak Fart Cello
4cbaad22.wav,Bass_drum Snare_drum Double_bass
4cbaf2be.wav,Bass_drum Snare_drum Hi-hat
4cbd3c16.wav,Trumpet Oboe Clarinet
4cc0678f.wav,Cello Acoustic_guitar Trumpet
4cc40318.wav,Cello Acoustic_guitar Double_bass
4cca2950.wav,Flute Saxophone Clarinet
4cd00eaf.wav,Tambourine Tearing Squeak
4cd1a072.wav,Hi-hat Gong Harmonica
4cd85b98.wav,Keys_jangling Tearing Writing
4cdc87e7.wav,Hi-hat Snare_drum Bass_drum
4ce27671.wav,Hi-hat Shatter Squeak
4ce72fdd.wav,Hi-hat Snare_drum Knock
4cee973b.wav,Hi-hat Snare_drum Bus
4cf3c793.wav,Acoustic_guitar Electric_piano Cello
4d02ff16.wav,Tearing Writing Scissors
4d07004b.wav,Clarinet Oboe Trumpet
4d1309b0.wav,Bass_drum Hi-hat Tearing
4d1d407a.wav,Cowbell Snare_drum Bass_drum
4d299ebb.wav,Harmonica Squeak Glockenspiel
4d2b1d1f.wav,Squeak Drawer_open_or_close Violin_or_fiddle
4d320a43.wav,Flute Saxophone Trumpet
4d328b1a.wav,Tearing Writing Burping_or_eructation
4d356179.wav,Electric_piano Acoustic_guitar Clarinet
4d3a6503.wav,Acoustic_guitar Hi-hat Tambourine
4d417f72.wav,Bass_drum Double_bass Electric_piano
4d4664c0.wav,Hi-hat Violin_or_fiddle Snare_drum
4d4675f3.wav,Acoustic_guitar Electric_piano Gong
4d474beb.wav,Snare_drum Cough Acoustic_guitar
4d4897af.wav,Double_bass Cello Saxophone
4d508a2d.wav,Clarinet Flute Saxophone
4d551930.wav,Trumpet Oboe Saxophone
4d5b36bf.wav,Knock Double_bass Bass_drum
4d5f0b20.wav,Drawer_open_or_close Writing Knock
4d61d0cf.wav,Clarinet Oboe Saxophone
4d67f1cd.wav,Flute Clarinet Tearing
4d6a8712.wav,Squeak Burping_or_eructation Bark
4d6f4757.wav,Double_bass Cello Harmonica
4d732292.wav,Cello Double_bass Trumpet
4d7520d8.wav,Clarinet Flute Trumpet
4d75e468.wav,Clarinet Saxophone Oboe
4d7763ee.wav,Acoustic_guitar Harmonica Meow
4d79db58.wav,Fireworks Hi-hat Fart
4d80aba0.wav,Flute Clarinet Violin_or_fiddle
4d98c85a.wav,Cowbell Hi-hat Violin_or_fiddle
4da6b455.wav,Clarinet Flute Trumpet
4dae7221.wav,Cello Double_bass Trumpet
4db22008.wav,Flute Saxophone Clarinet
4dba7f10.wav,Cello Violin_or_fiddle Double_bass
4dbc1d51.wav,Flute Clarinet Gong
4dcaebae.wav,Clarinet Saxophone Trumpet
4dd75866.wav,Bus Drawer_open_or_close Squeak
4dd8dcc5.wav,Flute Oboe Saxophone
4ddab102.wav,Acoustic_guitar Gong Chime
4ddddf54.wav,Clarinet Saxophone Flute
4de11bbe.wav,Fart Telephone Laughter
4dee83d1.wav,Clarinet Cello Double_bass
4df3c704.wav,Clarinet Trumpet Oboe
4df61d85.wav,Hi-hat Cowbell Snare_drum
4df89e90.wav,Clarinet Cello Oboe
4e0759b2.wav,Chime Glockenspiel Flute
4e0aafb2.wav,Bass_drum Knock Cello
4e0dd0a2.wav,Fart Telephone Writing
4e1ae4b7.wav,Shatter Keys_jangling Tambourine
4e1d76d2.wav,Bass_drum Knock Double_bass
4e268ce9.wav,Tearing Writing Fireworks
4e2885b5.wav,Laughter Cough Squeak
4e395bf5.wav,Laughter Cough Bark
4e3cba21.wav,Bass_drum Double_bass Hi-hat
4e44aa9c.wav,Flute Gong Clarinet
4e503cbe.wav,Scissors Tearing Violin_or_fiddle
4e5527f1.wav,Cello Double_bass Violin_or_fiddle
4e5a7022.wav,Saxophone Violin_or_fiddle Oboe
4e8087bd.wav,Oboe Meow Clarinet
4e8a1870.wav,Clarinet Oboe Trumpet
4e904f15.wav,Flute Violin_or_fiddle Clarinet
4e9c064a.wav,Acoustic_guitar Tambourine Harmonica
4ea326b1.wav,Acoustic_guitar Electric_piano Gong
4eb36ba2.wav,Cello Acoustic_guitar Double_bass
4eb467dd.wav,Flute Clarinet Saxophone
4eb719bf.wav,Hi-hat Snare_drum Telephone
4ec08db6.wav,Clarinet Cello Saxophone
4ecd4be2.wav,Squeak Microwave_oven Fart
4ed12f6b.wav,Cello Double_bass Trumpet
4ed15aa6.wav,Tearing Finger_snapping Keys_jangling
4edd0286.wav,Flute Cello Clarinet
4eebedf9.wav,Double_bass Saxophone Telephone
4f0ed68d.wav,Double_bass Cello Gong
4f1ed2ff.wav,Harmonica Squeak Violin_or_fiddle
4f1f1294.wav,Knock Drawer_open_or_close Snare_drum
4f2e6bc3.wav,Trumpet Writing Cough
4f67b4fd.wav,Acoustic_guitar Violin_or_fiddle Gong
4f68c317.wav,Hi-hat Gong Harmonica
4f6e6722.wav,Squeak Tambourine Applause
4f7f2bfc.wav,Cello Saxophone Telephone
4f80dda7.wav,Hi-hat Cowbell Squeak
4f83ce81.wav,Saxophone Clarinet Oboe
4f8dc3e1.wav,Tambourine Keys_jangling Cowbell
4f9c09b3.wav,Flute Clarinet Tambourine
4fa67693.wav,Acoustic_guitar Electric_piano Gong
4faa4b76.wav,Shatter Burping_or_eructation Fart
4fb1f152.wav,Violin_or_fiddle Cello Oboe
4fb867ff.wav,Flute Trumpet Oboe
4fcd9ae0.wav,Hi-hat Snare_drum Bass_drum
4fd829ed.wav,Bass_drum Snare_drum Cowbell
4fda4f2d.wav,Bass_drum Knock Electric_piano
4fe25887.wav,Trumpet Saxophone Oboe
4fe51c98.wav,Bass_drum Knock Fireworks
4feb76dc.wav,Knock Microwave_oven Bass_drum
4febc79c.wav,Cough Drawer_open_or_close Knock
4ff30ff7.wav,Hi-hat Cowbell Double_bass
4ff4cd67.wav,Flute Clarinet Violin_or_fiddle
4fff66ea.wav,Laughter Tearing Bark
5000c5b5.wav,Clarinet Flute Oboe
50016a74.wav,Acoustic_guitar Hi-hat Trumpet
5001fc68.wav,Acoustic_guitar Electric_piano Glockenspiel
5007f7ec.wav,Cello Squeak Violin_or_fiddle
500fa310.wav,Telephone Electric_piano Gong
501042fa.wav,Trumpet Flute Oboe
5014d9a5.wav,Applause Fireworks Laughter
5014dfcc.wav,Electric_piano Trumpet Acoustic_guitar
50193b9e.wav,Bass_drum Gunshot_or_gunfire Shatter
501be57d.wav,Squeak Snare_drum Drawer_open_or_close
501d98d7.wav,Acoustic_guitar Flute Trumpet
50233edd.wav,Bass_drum Knock Gunshot_or_gunfire
5040f19a.wav,Trumpet Oboe Saxophone
504731b0.wav,Trumpet Oboe Fart
5064c8f4.wav,Chime Squeak Shatter
5065521a.wav,Squeak Tearing Cough
506ca40b.wav,Gunshot_or_gunfire Snare_drum Bass_drum
506ee7c1.wav,Gong Chime Electric_piano
50724dc6.wav,Fart Tearing Gunshot_or_gunfire
5073e9d4.wav,Fireworks Hi-hat Snare_drum
5074fe3e.wav,Bass_drum Knock Snare_drum
507932b4.wav,Gong Harmonica Cowbell
507bb99b.wav,Drawer_open_or_close Squeak Microwave_oven
508f653e.wav,Clarinet Saxophone Oboe
509dd8b8.wav,Electric_piano Glockenspiel Chime
50a11011.wav,Clarinet Saxophone Flute
50a45cb7.wav,Cowbell Flute Oboe
50a7ee5b.wav,Fart Meow Burping_or_eructation
50ac9a12.wav,Flute Clarinet Trumpet
50af8b48.wav,Cello Double_bass Violin_or_fiddle
50b5273f.wav,Hi-hat Snare_drum Violin_or_fiddle
50bd2df2.wav,Gong Clarinet Violin_or_fiddle
50c16716.wav,Clarinet Acoustic_guitar Cello
50c28649.wav,Shatter Keys_jangling Tambourine
50dcac80.wav,Clarinet Flute Saxophone
50dfe10a.wav,Flute Trumpet Saxophone
50e76361.wav,Clarinet Flute Saxophone
50ec30e7.wav,Squeak Meow Cough
50effbe4.wav,Trumpet Clarinet Electric_piano
50f39d76.wav,Hi-hat Shatter Squeak
50fc10a7.wav,Oboe Clarinet Trumpet
51100727.wav,Gong Violin_or_fiddle Hi-hat
5114444c.wav,Cello Saxophone Double_bass
511f4dfe.wav,Cello Violin_or_fiddle Double_bass
51205d38.wav,Squeak Bus Bark
5128197f.wav,Snare_drum Hi-hat Gong
512edda2.wav,Bass_drum Hi-hat Snare_drum
513a529d.wav,Bass_drum Knock Snare_drum
513a619e.wav,Hi-hat Bass_drum Double_bass
513b5375.wav,Oboe Clarinet Electric_piano
513dfe1c.wav,Trumpet Cello Squeak
51422c6f.wav,Hi-hat Snare_drum Fireworks
51580548.wav,Fart Gunshot_or_gunfire Shatter
5159a2e0.wav,Electric_piano Acoustic_guitar Violin_or_fiddle
5163ad99.wav,Trumpet Clarinet Flute
516baec9.wav,Hi-hat Snare_drum Gong
51755110.wav,Bark Laughter Cough
517d0ce9.wav,Squeak Gunshot_or_gunfire Bark
51867118.wav,Cello Double_bass Clarinet
5187eec6.wav,Trumpet Violin_or_fiddle Cowbell
51885645.wav,Hi-hat Snare_drum Gong
518f0af2.wav,Tambourine Cowbell Computer_keyboard
519159ca.wav,Acoustic_guitar Electric_piano Double_bass
51948df8.wav,Meow Oboe Squeak
5196922e.wav,Clarinet Bus Applause
51998ac5.wav,Scissors Writing Tearing
51ab7f85.wav,Trumpet Oboe Electric_piano
51ad4619.wav,Cello Squeak Gong
51b64683.wav,Burping_or_eructation Knock Bass_drum
51bc2be2.wav,Flute Clarinet Chime
51cb944f.wav,Knock Double_bass Bass_drum
51cea951.wav,Trumpet Oboe Clarinet
51cf8927.wav,Hi-hat Snare_drum Bass_drum
51d2ac05.wav,Cowbell Flute Violin_or_fiddle
51d49caa.wav,Drawer_open_or_close Scissors Tearing
51e25568.wav,Clarinet Flute Acoustic_guitar
51e61492.wav,Trumpet Oboe Flute
51e9efeb.wav,Trumpet Saxophone Oboe
51f394a5.wav,Hi-hat Snare_drum Bass_drum
51f5e9f9.wav,Trumpet Saxophone Clarinet
51f9f415.wav,Clarinet Electric_piano Telephone
51fcb8b2.wav,Tearing Squeak Fireworks
51fef7f9.wav,Shatter Keys_jangling Tambourine
52028c0d.wav,Oboe Trumpet Electric_piano
520d698e.wav,Fart Trumpet Electric_piano
520dd11d.wav,Violin_or_fiddle Cello Clarinet
52264aa1.wav,Microwave_oven Bus Keys_jangling
523f63b1.wav,Saxophone Oboe Meow
523f818d.wav,Cough Bark Burping_or_eructation
52450ac3.wav,Shatter Squeak Drawer_open_or_close
524c4227.wav,Writing Cough Tearing
525703c2.wav,Bus Burping_or_eructation Meow
52635c8a.wav,Gunshot_or_gunfire Knock Fireworks
526920b9.wav,Fart Shatter Writing
5281e12d.wav,Fart Drawer_open_or_close Finger_snapping
528a48d7.wav,Acoustic_guitar Tambourine Snare_drum
529c08a0.wav,Acoustic_guitar Violin_or_fiddle Gong
52aaf874.wav,Tearing Writing Fireworks
52b5fae8.wav,Saxophone Fart Violin_or_fiddle
52bb5768.wav,Clarinet Trumpet Oboe
52bf5563.wav,Cowbell Bark Glockenspiel
52f122f4.wav,Hi-hat Knock Snare_drum
52f1a01d.wav,Acoustic_guitar Hi-hat Cello
53029862.wav,Clarinet Oboe Trumpet
530719c1.wav,Hi-hat Harmonica Violin_or_fiddle
5307e780.wav,Cowbell Violin_or_fiddle Hi-hat
5319c8fd.wav,Drawer_open_or_close Tearing Writing
531afc53.wav,Double_bass Cowbell Bass_drum
531c52d1.wav,Flute Saxophone Trumpet
5332aded.wav,Snare_drum Acoustic_guitar Saxophone
5336aa4a.wav,Cello Violin_or_fiddle Double_bass
533f62b8.wav,Clarinet Flute Cello
5340789b.wav,Bass_drum Double_bass Knock
534485db.wav,Flute Clarinet Saxophone
534491f7.wav,Bass_drum Double_bass Knock
5347503c.wav,Bass_drum Fireworks Cowbell
53487f2c.wav,Squeak Bark Laughter
53513da6.wav,Clarinet Flute Cello
5351625e.wav,Flute Clarinet Saxophone
53562d5a.wav,Gunshot_or_gunfire Snare_drum Writing
535b5dcd.wav,Violin_or_fiddle Flute Saxophone
536199a4.wav,Telephone Fireworks Flute
5363578d.wav,Bass_drum Tearing Snare_drum
5363e259.wav,Gunshot_or_gunfire Knock Bass_drum
536c4991.wav,Finger_snapping Scissors Knock
53820359.wav,Flute Microwave_oven Hi-hat
538537f5.wav,Shatter Scissors Drawer_open_or_close
538b0dd3.wav,Cello Double_bass Saxophone
53955f4e.wav,Clarinet Flute Saxophone
539c0118.wav,Cowbell Snare_drum Violin_or_fiddle
53a1c7be.wav,Bass_drum Knock Double_bass
53a5fb9b.wav,Bass_drum Knock Snare_drum
53b2c09a.wav,Trumpet Oboe Electric_piano
53b5253e.wav,Writing Computer_keyboard Keys_jangling
53b8514c.wav,Trumpet Fart Writing
53c03e53.wav,Computer_keyboard Tambourine Bark
53c40458.wav,Fart Gunshot_or_gunfire Fireworks
53c52d6f.wav,Squeak Hi-hat Tambourine
53d753e0.wav,Hi-hat Violin_or_fiddle Cowbell
53dcc055.wav,Computer_keyboard Shatter Knock
53df2a23.wav,Clarinet Oboe Cello
53e4d869.wav,Flute Saxophone Clarinet
53e6219e.wav,Double_bass Bass_drum Hi-hat
53e7ba4d.wav,Bass_drum Electric_piano Gong
53e7eb7d.wav,Trumpet Oboe Clarinet
53e89adf.wav,Bass_drum Snare_drum Knock
53eaecb2.wav,Tambourine Squeak Acoustic_guitar
53ffaeb3.wav,Tearing Fart Fireworks
53ffeb8c.wav,Bass_drum Double_bass Computer_keyboard
54014944.wav,Squeak Fart Gong
54119706.wav,Clarinet Saxophone Oboe
541f7fd3.wav,Cowbell Chime Flute
542f0307.wav,Acoustic_guitar Snare_drum Fart
54310348.wav,Hi-hat Snare_drum Bass_drum
544037db.wav,Bass_drum Snare_drum Knock
5441d724.wav,Tearing Scissors Writing
5445168d.wav,Keys_jangling Scissors Squeak
54576dff.wav,Bass_drum Electric_piano Hi-hat
5459ae88.wav,Shatter Fireworks Bus
545a71f1.wav,Cello Double_bass Saxophone
545b4557.wav,Bass_drum Knock Burping_or_eructation
54684265.wav,Cowbell Clarinet Oboe
547be4d1.wav,Bass_drum Electric_piano Hi-hat
547d9c55.wav,Trumpet Oboe Saxophone
548274e8.wav,Clarinet Oboe Trumpet
54922dca.wav,Hi-hat Snare_drum Trumpet
549654e4.wav,Cello Double_bass Saxophone
54a19832.wav,Cowbell Violin_or_fiddle Cello
54a7122a.wav,Cowbell Trumpet Violin_or_fiddle
54aa5112.wav,Laughter Cough Bark
54ab23fa.wav,Snare_drum Gunshot_or_gunfire Finger_snapping
54cc8373.wav,Flute Cello Trumpet
54d5b252.wav,Flute Trumpet Clarinet
54e8f62f.wav,Hi-hat Snare_drum Microwave_oven
54e9bd4d.wav,Bass_drum Double_bass Hi-hat
54f994da.wav,Hi-hat Tearing Fireworks
54fe74b6.wav,Acoustic_guitar Electric_piano Double_bass
55009cd0.wav,Clarinet Oboe Saxophone
5509a81d.wav,Double_bass Cello Saxophone
550d55d8.wav,Snare_drum Hi-hat Bass_drum
550e8a36.wav,Trumpet Flute Clarinet
55128991.wav,Tearing Trumpet Hi-hat
55150b52.wav,Trumpet Oboe Clarinet
55154853.wav,Bass_drum Tearing Hi-hat
5515cd5d.wav,Gong Hi-hat Violin_or_fiddle
552a4a41.wav,Cowbell Trumpet Violin_or_fiddle
552cd1c9.wav,Acoustic_guitar Hi-hat Snare_drum
55363ed7.wav,Fart Shatter Writing
553d8e22.wav,Oboe Clarinet Acoustic_guitar
553e6b07.wav,Bass_drum Hi-hat Writing
553f8a35.wav,Computer_keyboard Hi-hat Fireworks
553fd8df.wav,Saxophone Flute Clarinet
5546df69.wav,Tearing Writing Drawer_open_or_close
55499c4b.wav,Tearing Hi-hat Tambourine
554d8ea6.wav,Hi-hat Snare_drum Gong
5566ebf5.wav,Flute Clarinet Hi-hat
556e8782.wav,Writing Trumpet Knock
5571528f.wav,Snare_drum Hi-hat Tambourine
55792fcc.wav,Trumpet Saxophone Electric_piano
5584fd3b.wav,Violin_or_fiddle Squeak Acoustic_guitar
5587b7e9.wav,Acoustic_guitar Tambourine Electric_piano
55892524.wav,Acoustic_guitar Violin_or_fiddle Saxophone
5589c20b.wav,Acoustic_guitar Electric_piano Gong
558af1f2.wav,Fart Squeak Cough
558da515.wav,Cello Double_bass Acoustic_guitar
559c21bc.wav,Harmonica Saxophone Trumpet
55a64dc5.wav,Acoustic_guitar Gong Violin_or_fiddle
55b22a02.wav,Flute Trumpet Clarinet
55b3e1c1.wav,Gunshot_or_gunfire Knock Bass_drum
55b4939f.wav,Tambourine Keys_jangling Hi-hat
55b62540.wav,Clarinet Flute Saxophone
55bf5f7d.wav,Trumpet Clarinet Oboe
55c94d15.wav,Clarinet Saxophone Oboe
55ca6207.wav,Bass_drum Knock Snare_drum
55cc505e.wav,Trumpet Oboe Electric_piano
55d3227f.wav,Telephone Cough Harmonica
55dae141.wav,Cello Microwave_oven Double_bass
55efa01f.wav,Flute Trumpet Saxophone
55f687f3.wav,Violin_or_fiddle Cello Trumpet
55fcdeb9.wav,Keys_jangling Hi-hat Computer_keyboard
56077489.wav,Double_bass Burping_or_eructation Knock
56090963.wav,Shatter Keys_jangling Bus
560a07a2.wav,Acoustic_guitar Electric_piano Trumpet
560ebfda.wav,Bass_drum Snare_drum Hi-hat
5614a44a.wav,Hi-hat Fireworks Snare_drum
561d349b.wav,Double_bass Bass_drum Hi-hat
5625ae9e.wav,Bass_drum Snare_drum Hi-hat
5628d435.wav,Flute Tearing Double_bass
563506c6.wav,Burping_or_eructation Meow Knock
564008b2.wav,Hi-hat Snare_drum Cowbell
5642d9df.wav,Trumpet Oboe Electric_piano
56491823.wav,Clarinet Flute Saxophone
5652805f.wav,Cello Double_bass Acoustic_guitar
5654e7e9.wav,Bass_drum Shatter Gunshot_or_gunfire
5655a2ca.wav,Bass_drum Knock Gunshot_or_gunfire
565ef78b.wav,Clarinet Saxophone Flute
56648d43.wav,Cello Clarinet Acoustic_guitar
566911b7.wav,Hi-hat Violin_or_fiddle Snare_drum
56697526.wav,Trumpet Fart Writing
567d7ee2.wav,Flute Clarinet Oboe
567fceee.wav,Clarinet Saxophone Flute
568ed26c.wav,Acoustic_guitar Electric_piano Cello
56921fb7.wav,Hi-hat Drawer_open_or_close Tambourine
5698235b.wav,Fart Writing Tearing
569cd9da.wav,Hi-hat Snare_drum Tambourine
56a57943.wav,Cello Tearing Fart
56b1f52e.wav,Knock Microwave_oven Double_bass
56b98b37.wav,Tearing Squeak Drawer_open_or_close
56c828a7.wav,Tearing Drawer_open_or_close Snare_drum
56cc9792.wav,Tearing Shatter Scissors
56cd7f4f.wav,Clarinet Gong Squeak
56da506b.wav,Squeak Knock Microwave_oven
56dc4aa9.wav,Fart Shatter Telephone
56dd0ce9.wav,Fart Bus Harmonica
56e77c8e.wav,Trumpet Flute Clarinet
56ee3ce7.wav,Hi-hat Harmonica Burping_or_eructation
5701e972.wav,Flute Trumpet Clarinet
5703fdd9.wav,Acoustic_guitar Electric_piano Snare_drum
5708ddea.wav,Snare_drum Fireworks Gunshot_or_gunfire
570a1821.wav,Trumpet Saxophone Oboe
5713f0ea.wav,Squeak Burping_or_eructation Cello
5713fec4.wav,Acoustic_guitar Applause Cough
571645c9.wav,Cello Trumpet Telephone
57166463.wav,Shatter Telephone Squeak
571ac72f.wav,Cello Double_bass Violin_or_fiddle
571ca05a.wav,Bass_drum Tearing Cello
571ec3fc.wav,Hi-hat Knock Snare_drum
5722532d.wav,Fart Saxophone Snare_drum
572927d8.wav,Bass_drum Tearing Knock
572ed60a.wav,Electric_piano Bass_drum Flute
573402c5.wav,Cowbell Shatter Scissors
573495c1.wav,Flute Clarinet Trumpet
57357744.wav,Violin_or_fiddle Trumpet Cello
573bf8b0.wav,Clarinet Cello Double_bass
573cf377.wav,Bass_drum Knock Gunshot_or_gunfire
573e8192.wav,Bass_drum Double_bass Knock
574397d0.wav,Double_bass Knock Bass_drum
57456bf8.wav,Harmonica Saxophone Acoustic_guitar
574cd645.wav,Squeak Bass_drum Burping_or_eructation
5750da4c.wav,Bass_drum Knock Tearing
57551b88.wav,Clarinet Saxophone Trumpet
575cfbae.wav,Clarinet Oboe Saxophone
5761f800.wav,Hi-hat Violin_or_fiddle Snare_drum
5762834e.wav,Trumpet Flute Oboe
576481a2.wav,Burping_or_eructation Double_bass Cough
576524f1.wav,Applause Bus Microwave_oven
5765d8bd.wav,Bass_drum Double_bass Cello
5775bb2c.wav,Hi-hat Cowbell Snare_drum
57858e7e.wav,Meow Scissors Burping_or_eructation
57861241.wav,Clarinet Flute Saxophone
5788bb16.wav,Gunshot_or_gunfire Fart Knock
578b4b48.wav,Shatter Gunshot_or_gunfire Squeak
578b7bf2.wav,Hi-hat Snare_drum Gong
578ee6c4.wav,Flute Clarinet Saxophone
579233c0.wav,Double_bass Cowbell Bass_drum
5796277c.wav,Squeak Knock Cowbell
579c7267.wav,Cello Double_bass Violin_or_fiddle
579d6de4.wav,Trumpet Oboe Electric_piano
57a43af9.wav,Cello Double_bass Trumpet
57a656ec.wav,Flute Saxophone Trumpet
57b81803.wav,Clarinet Cello Saxophone
57ba1700.wav,Flute Trumpet Saxophone
57c1e877.wav,Double_bass Bass_drum Hi-hat
57c9d455.wav,Gong Bark Meow
57d6baac.wav,Oboe Trumpet Saxophone
57dc8d92.wav,Cello Acoustic_guitar Gong
57e67bad.wav,Acoustic_guitar Cello Clarinet
57e82a43.wav,Acoustic_guitar Cello Violin_or_fiddle
57ee6620.wav,Clarinet Saxophone Flute
57f200ec.wav,Gunshot_or_gunfire Fireworks Snare_drum
57f9f1e8.wav,Clarinet Flute Oboe
58017079.wav,Cello Violin_or_fiddle Double_bass
580468b6.wav,Bass_drum Tearing Snare_drum
58050f57.wav,Trumpet Clarinet Oboe
58072015.wav,Acoustic_guitar Gong Electric_piano
580cf7d2.wav,Oboe Clarinet Flute
58151c44.wav,Finger_snapping Tearing Hi-hat
582aaabc.wav,Burping_or_eructation Fart Squeak
582bf94d.wav,Flute Trumpet Saxophone
582c743f.wav,Bark Cough Burping_or_eructation
583119bf.wav,Fart Electric_piano Squeak
5835b312.wav,Microwave_oven Cello Double_bass
583c89f0.wav,Harmonica Acoustic_guitar Bus
583e2d70.wav,Fart Meow Saxophone
58477ce0.wav,Bass_drum Double_bass Knock
584821f7.wav,Tearing Fireworks Writing
5851365b.wav,Oboe Saxophone Clarinet
58577d4d.wav,Bass_drum Double_bass Knock
585a58c9.wav,Trumpet Oboe Electric_piano
585c8c34.wav,Acoustic_guitar Telephone Trumpet
585fbcea.wav,Clarinet Double_bass Cello
5864f403.wav,Acoustic_guitar Fart Squeak
58663e0d.wav,Clarinet Flute Saxophone
5869a324.wav,Clarinet Saxophone Flute
586a68fb.wav,Bass_drum Knock Snare_drum
587a184f.wav,Acoustic_guitar Electric_piano Double_bass
587e867e.wav,Trumpet Violin_or_fiddle Oboe
5880cfd4.wav,Flute Microwave_oven Squeak
5882e87b.wav,Clarinet Flute Cello
58848256.wav,Tearing Writing Hi-hat
58864b07.wav,Trumpet Oboe Saxophone
5895612c.wav,Clarinet Saxophone Flute
589de45d.wav,Cowbell Hi-hat Violin_or_fiddle
58a13aa9.wav,Trumpet Clarinet Saxophone
58bd136f.wav,Trumpet Clarinet Flute
58d73bbd.wav,Snare_drum Hi-hat Knock
58f490d2.wav,Squeak Fart Tearing
59082bc2.wav,Chime Squeak Tambourine
590cef8a.wav,Fart Burping_or_eructation Harmonica
59173448.wav,Acoustic_guitar Saxophone Cough
59190ef2.wav,Clarinet Oboe Flute
591d35d6.wav,Bass_drum Knock Double_bass
591d9bdc.wav,Tearing Snare_drum Finger_snapping
591f738e.wav,Acoustic_guitar Electric_piano Double_bass
59214b26.wav,Electric_piano Acoustic_guitar Gong
5924a0f4.wav,Laughter Telephone Cough
592805ad.wav,Acoustic_guitar Flute Violin_or_fiddle
59293ace.wav,Bass_drum Knock Snare_drum
592e1577.wav,Fart Squeak Hi-hat
592f32bb.wav,Flute Trumpet Saxophone
5931d373.wav,Bass_drum Double_bass Knock
5938a674.wav,Cowbell Finger_snapping Hi-hat
59393627.wav,Bass_drum Double_bass Knock
59405f12.wav,Flute Trumpet Saxophone
5948a83b.wav,Clarinet Cello Saxophone
594e74ae.wav,Squeak Drawer_open_or_close Tambourine
5965d649.wav,Acoustic_guitar Applause Burping_or_eructation
5968f9ac.wav,Double_bass Bass_drum Cowbell
59698313.wav,Cello Violin_or_fiddle Clarinet
596cf925.wav,Hi-hat Gong Violin_or_fiddle
597a143a.wav,Acoustic_guitar Electric_piano Gong
597dc329.wav,Computer_keyboard Shatter Burping_or_eructation
5990b620.wav,Acoustic_guitar Cello Clarinet
5997bbc5.wav,Harmonica Telephone Trumpet
59af58a3.wav,Shatter Glockenspiel Gunshot_or_gunfire
59be5629.wav,Flute Trumpet Saxophone
59c0b2f4.wav,Trumpet Flute Oboe
59d5c03f.wav,Bass_drum Knock Drawer_open_or_close
59e47801.wav,Knock Shatter Squeak
59eb7008.wav,Cello Double_bass Saxophone
59f27ebf.wav,Clarinet Saxophone Gong
5a15c0d0.wav,Cello Acoustic_guitar Electric_piano
5a24eb9c.wav,Acoustic_guitar Burping_or_eructation Applause
5a2b60df.wav,Violin_or_fiddle Cello Saxophone
5a3491fc.wav,Cello Violin_or_fiddle Double_bass
5a359de9.wav,Flute Clarinet Saxophone
5a38cd09.wav,Bass_drum Finger_snapping Double_bass
5a40318f.wav,Tearing Fireworks Drawer_open_or_close
5a44cb48.wav,Flute Saxophone Trumpet
5a55e8d4.wav,Clarinet Trumpet Oboe
5a5ea607.wav,Tearing Scissors Writing
5a629a02.wav,Squeak Fart Flute
5a68384e.wav,Hi-hat Snare_drum Bass_drum
5a71dd96.wav,Bass_drum Double_bass Hi-hat
5a75e41f.wav,Tearing Computer_keyboard Shatter
5a7a48dc.wav,Flute Trumpet Saxophone
5a8024db.wav,Acoustic_guitar Gong Electric_piano
