fname,label
37d0eec4.wav,Cello
37d0eed3.wav,Microwave_oven
37d26e27.wav,Saxophone
37d5d788.wav,Meow
37ddee5e.wav,Bass_drum
37e13c23.wav,Bass_drum
37e5557d.wav,Harmonica
37eb63b4.wav,Snare_drum
37f5403f.wav,Cowbell
37fb0c92.wav,Squeak
380048b8.wav,Shatter
38042954.wav,Clarinet
38045adb.wav,Writing
3804ed01.wav,Bark
380ca85c.wav,Harmonica
3811852f.wav,Bark
3814ab19.wav,Laughter
381c8f4f.wav,Knock
38216fad.wav,Acoustic_guitar
3824a5f6.wav,Drawer_open_or_close
38311105.wav,Keys_jangling
3835cfbd.wav,Squeak
383d6533.wav,Violin_or_fiddle
383de66f.wav,Squeak
38460d69.wav,Laughter
3846f2fa.wav,Double_bass
384712f0.wav,Tambourine
384e198d.wav,Cough
384f43cf.wav,Telephone
385c2814.wav,Double_bass
385e9493.wav,Double_bass
386b8fc7.wav,Bus
3874b7b5.wav,Scissors
388093aa.wav,Bark
388205af.wav,Burping_or_eructation
3882165a.wav,Squeak
38852ae1.wav,Applause
38883816.wav,Fireworks
388d1301.wav,Burping_or_eructation
389ef6d7.wav,Chime
38b1ac4e.wav,Telephone
38bc302a.wav,Microwave_oven
38cb633d.wav,Cowbell
38cee215.wav,Gong
38d2e014.wav,Fart
38d30516.wav,Applause
38e16501.wav,Snare_drum
38e1a81c.wav,Laughter
38ec4038.wav,Shatter
38ee5f4c.wav,Fart
38f3f2c6.wav,Acoustic_guitar
38f5a8df.wav,Knock
38f63d36.wav,Flute
38fddec0.wav,Shatter
39000328.wav,Violin_or_fiddle
390292b8.wav,Oboe
390de47b.wav,Bass_drum
39193622.wav,Writing
391dea43.wav,Bark
391fbd84.wav,Burping_or_eructation
392882a3.wav,Meow
392c6f03.wav,Bass_drum
393042b9.wav,Electric_piano
39309bc9.wav,Snare_drum
39337626.wav,Telephone
3934519b.wav,Trumpet
3953b6e1.wav,Cello
39618d1a.wav,Clarinet
3966c159.wav,Fart
396a1d62.wav,Saxophone
3977c290.wav,Gunshot_or_gunfire
39788c4e.wav,Keys_jangling
397be836.wav,Telephone
399018c7.wav,Cowbell
3994f7ef.wav,Laughter
39977cdf.wav,Clarinet
39a63f30.wav,Violin_or_fiddle
39b0f258.wav,Cowbell
39ba3461.wav,Oboe
39cebcd7.wav,Bass_drum
39d69471.wav,Knock
39daded1.wav,Bark
39e89705.wav,Cowbell
39ec9cc6.wav,Applause
39eee2a5.wav,Cough
39efc992.wav,Harmonica
39f70db0.wav,Writing
39f86ded.wav,Cello
39fca828.wav,Cello
39ff9b6b.wav,Hi-hat
3a0471fd.wav,Acoustic_guitar
3a0e1a71.wav,Keys_jangling
3a134223.wav,Scissors
3a151637.wav,Flute
3a151889.wav,Double_bass
3a1b2a66.wav,Oboe
3a2e4d2e.wav,Tearing
3a3d0279.wav,Hi-hat
3a3df080.wav,Fart
3a40f0c7.wav,Keys_jangling
3a42efbc.wav,Oboe
3a460182.wav,Double_bass
3a48280f.wav,Applause
3a49f221.wav,Snare_drum
3a4abb1d.wav,Bark
3a55b826.wav,Writing
3a58a282.wav,Oboe
3a6d46a7.wav,Cello
3a77d7c4.wav,Saxophone
3a7f4b9f.wav,Bark
3a80061f.wav,Saxophone
3a81bb6d.wav,Finger_snapping
3a89d0e3.wav,Computer_keyboard
3a9085ca.wav,Bass_drum
3a90abf3.wav,Applause
3a9f7224.wav,Laughter
3aadc6c2.wav,Bus
3aafb6ad.wav,Hi-hat
3ab854dd.wav,Trumpet
3abbfbc2.wav,Glockenspiel
3abd9b8d.wav,Finger_snapping
3abe8ab2.wav,Applause
3ac0c9ea.wav,Electric_piano
3ac0e2ca.wav,Chime
3ac277ba.wav,Snare_drum
3ac4653e.wav,Hi-hat
3acce964.wav,Gong
3ad40d01.wav,Hi-hat
3ae08499.wav,Chime
3ae76b24.wav,Double_bass
3aeb3ecc.wav,Keys_jangling
3af3565c.wav,Acoustic_guitar
3b02b296.wav,Trumpet
3b04a2b1.wav,Bark
3b060741.wav,Squeak
3b0b9d26.wav,Clarinet
3b0d3e23.wav,Cello
3b0ed2e4.wav,Bus
3b1d5657.wav,Fireworks
3b3fbb8b.wav,Clarinet
3b44e22f.wav,Chime
3b466a76.wav,Shatter
3b50856f.wav,Gong
3b56254e.wav,Burping_or_eructation
3b577ca2.wav,Snare_drum
3b60c423.wav,Clarinet
3b6b430a.wav,Saxophone
3b72ed77.wav,Computer_keyboard
3b79f91e.wav,Computer_keyboard
3b802d90.wav,Cough
3b842547.wav,Clarinet
3b9d580c.wav,Trumpet
3b9fd9e4.wav,Drawer_open_or_close
3ba2f20d.wav,Applause
3bb61de8.wav,Laughter
3bbe245d.wav,Double_bass
3bc32fc8.wav,Drawer_open_or_close
3bc4f95e.wav,Trumpet
3bc50b52.wav,Computer_keyboard
3bcb442a.wav,Gong
3bd02251.wav,Microwave_oven
3bd11bdc.wav,Squeak
3bd38b39.wav,Squeak
3bd52441.wav,Flute
3bd7b59c.wav,Fart
3be44863.wav,Fart
3beb7086.wav,Tearing
3bf2a899.wav,Flute
3bfb1c63.wav,Double_bass
3bff13fc.wav,Tambourine
3c002b9b.wav,Bark
3c04c85f.wav,Oboe
3c09352b.wav,Microwave_oven
3c200451.wav,Bark
3c204254.wav,Trumpet
3c210ce3.wav,Bus
3c239857.wav,Laughter
3c24b853.wav,Clarinet
3c32e5d3.wav,Laughter
3c362989.wav,Fart
3c45277d.wav,Gunshot_or_gunfire
3c45ae64.wav,Fart
3c462bc9.wav,Hi-hat
3c4631c7.wav,Oboe
3c4762d7.wav,Tearing
3c4b21ac.wav,Trumpet
3c55ce83.wav,Drawer_open_or_close
3c5bfea2.wav,Acoustic_guitar
3c66098d.wav,Clarinet
3c6610b0.wav,Burping_or_eructation
3c68cd4b.wav,Gong
3c694bfc.wav,Snare_drum
3c713bcf.wav,Clarinet
3c71a915.wav,Chime
3c731886.wav,Keys_jangling
3c82d509.wav,Double_bass
3c8323d0.wav,Clarinet
3c87c17a.wav,Snare_drum
3c893bd5.wav,Squeak
3c8dc12d.wav,Clarinet
3c966bb8.wav,Cello
3c99d0bd.wav,Harmonica
3c9aa9e8.wav,Applause
3c9abefe.wav,Double_bass
3c9b706e.wav,Saxophone
3c9cc3d1.wav,Saxophone
3ca0ecf2.wav,Tambourine
3ca538bf.wav,Hi-hat
3ca7fb97.wav,Snare_drum
3cb083af.wav,Squeak
3cb73c84.wav,Trumpet
3cbe9902.wav,Clarinet
3cc6911c.wav,Bass_drum
3cd1b8b6.wav,Harmonica
3cd67000.wav,Finger_snapping
3ce200df.wav,Writing
3d0b0e35.wav,Bus
3d2641e5.wav,Tambourine
3d2cbf1e.wav,Fart
3d2fd74b.wav,Hi-hat
3d314961.wav,Fart
3d3159e3.wav,Laughter
3d3439f1.wav,Hi-hat
3d3b9761.wav,Laughter
3d3f2beb.wav,Trumpet
3d49cad3.wav,Shatter
3d4fcc98.wav,Bark
3d51eb7a.wav,Knock
3d576e50.wav,Oboe
3d5b75bf.wav,Telephone
3d61daec.wav,Trumpet
3d6534dd.wav,Tambourine
3d678687.wav,Knock
3d7507e9.wav,Tearing
3d795d2a.wav,Cough
3d88d530.wav,Electric_piano
3d94c79e.wav,Flute
3d9a58e7.wav,Telephone
3d9e95c0.wav,Oboe
3db64708.wav,Telephone
3dbb6542.wav,Double_bass
3dbd3ff7.wav,Harmonica
3dc1faa7.wav,Computer_keyboard
3dc2885b.wav,Bass_drum
3dc30df9.wav,Cello
3dc717ea.wav,Hi-hat
3ddb3511.wav,Fart
3de081b1.wav,Knock
3de13acc.wav,Telephone
3de364aa.wav,Trumpet
3dee39ff.wav,Cough
3def93b9.wav,Chime
3df53f0c.wav,Bass_drum
3e205ca5.wav,Shatter
3e20cc09.wav,Telephone
3e23db4c.wav,Tearing
3e246c06.wav,Tambourine
3e2bddda.wav,Cello
3e326ff4.wav,Fart
3e33282d.wav,Acoustic_guitar
3e351b36.wav,Tearing
3e409f47.wav,Scissors
3e410f2b.wav,Hi-hat
3e4c9e54.wav,Bass_drum
3e4ea67e.wav,Burping_or_eructation
3e52cc7a.wav,Writing
3e5a6eea.wav,Laughter
3e69ba3a.wav,Snare_drum
3e6e8db6.wav,Trumpet
3e70496c.wav,Bass_drum
3e782d24.wav,Cough
3e7b6f14.wav,Tambourine
3e7bb5fe.wav,Laughter
3e7c0c48.wav,Tearing
3e8687d9.wav,Tearing
3e93dd4c.wav,Fireworks
3ead1c2e.wav,Knock
3eaddda8.wav,Flute
3ec68757.wav,Cello
3ecef0f4.wav,Applause
3ed07532.wav,Flute
3ed699d0.wav,Tearing
3edc4278.wav,Violin_or_fiddle
3ee056f2.wav,Cough
3ee25773.wav,Electric_piano
3eed2e68.wav,Laughter
3ef05695.wav,Violin_or_fiddle
3ef1e964.wav,Gunshot_or_gunfire
3f0c2a46.wav,Tambourine
3f0c40c0.wav,Writing
3f13875c.wav,Applause
3f1e7231.wav,Gunshot_or_gunfire
3f272bc9.wav,Bark
3f2933f9.wav,Violin_or_fiddle
3f309887.wav,Saxophone
3f395899.wav,Finger_snapping
3f3b55e7.wav,Applause
3f3f7481.wav,Bark
3f4e1fb2.wav,Fireworks
3f52541c.wav,Cough
3f54f3c3.wav,Burping_or_eructation
3f5625b1.wav,Drawer_open_or_close
3f5bfd26.wav,Applause
3f6978e0.wav,Fart
3f6d2c76.wav,Gong
3f6dbc86.wav,Laughter
3f78b9c5.wav,Knock
3f7b7686.wav,Snare_drum
3f7e6da8.wav,Clarinet
3f801ad6.wav,Shatter
3f8d2bee.wav,Flute
3f97d1ca.wav,Telephone
3f9adde5.wav,Bark
3f9e54b9.wav,Gong
3f9eaa47.wav,Bass_drum
3fac24bb.wav,Oboe
3fb27eb8.wav,Applause
3fbc44fd.wav,Knock
3fbc907f.wav,Cough
3fc5aa0c.wav,Double_bass
3fd6adb9.wav,Fireworks
3fd93883.wav,Cello
3fd99189.wav,Shatter
3fe0597b.wav,Electric_piano
3ff0d94e.wav,Acoustic_guitar
40115a34.wav,Fireworks
4016e50e.wav,Oboe
4018374b.wav,Harmonica
4024dab4.wav,Cowbell
4037c4b7.wav,Bus
4038f93c.wav,Squeak
403aa626.wav,Cowbell
403e04cb.wav,Squeak
403ff069.wav,Cowbell
40469aab.wav,Writing
404c1e72.wav,Acoustic_guitar
405b00ef.wav,Fart
405b6af2.wav,Bark
4064c354.wav,Tearing
40733d4e.wav,Meow
40772f25.wav,Hi-hat
407b82f8.wav,Scissors
408034b9.wav,Microwave_oven
40a40896.wav,Saxophone
40a5bbad.wav,Saxophone
40a93104.wav,Laughter
40abcc5e.wav,Trumpet
40b4d48a.wav,Microwave_oven
40ba86f3.wav,Drawer_open_or_close
40c2cec1.wav,Cello
40c62081.wav,Fart
40d61e46.wav,Squeak
40df75ef.wav,Gong
40f0e853.wav,Shatter
40f51bc3.wav,Gong
410413ce.wav,Harmonica
41079275.wav,Tambourine
4109784c.wav,Finger_snapping
410b8cc3.wav,Bark
41108e2f.wav,Cowbell
4117c1f9.wav,Fart
41264c8a.wav,Bark
412b75e6.wav,Scissors
4136ba6a.wav,Fireworks
413d90c2.wav,Harmonica
41529de9.wav,Writing
41568443.wav,Gong
41588cd6.wav,Acoustic_guitar
4161f2a2.wav,Finger_snapping
41713d1d.wav,Oboe
417badf9.wav,Writing
41845450.wav,Trumpet
41847933.wav,Cowbell
41897c32.wav,Hi-hat
418cb760.wav,Acoustic_guitar
418db99e.wav,Bus
41933d4e.wav,Laughter
41978926.wav,Glockenspiel
419ea7d6.wav,Bus
41a0e93b.wav,Telephone
41a68fc0.wav,Writing
41c1f5f8.wav,Oboe
41c4751e.wav,Oboe
41d9c342.wav,Cello
41dcab5d.wav,Burping_or_eructation
41eadcab.wav,Fireworks
41f09672.wav,Squeak
420b6ee8.wav,Double_bass
420d9b56.wav,Acoustic_guitar
420ecbc6.wav,Keys_jangling
4217d933.wav,Bark
421865a6.wav,Tearing
421dcfe3.wav,Cowbell
42213136.wav,Telephone
4223237e.wav,Burping_or_eructation
42301f90.wav,Fireworks
423210f5.wav,Saxophone
42331d5b.wav,Cough
4239e428.wav,Chime
424502d1.wav,Gong
4245ef44.wav,Hi-hat
42470db4.wav,Hi-hat
42498815.wav,Squeak
4249de71.wav,Cough
424ef292.wav,Writing
42545036.wav,Harmonica
4259555b.wav,Gong
426c2736.wav,Finger_snapping
4278112e.wav,Applause
4286d72e.wav,Cowbell
428788f4.wav,Gong
428972be.wav,Gunshot_or_gunfire
428d8096.wav,Tambourine
428ed21a.wav,Squeak
429159f6.wav,Oboe
42a59a10.wav,Writing
42a718ea.wav,Knock
42a977da.wav,Fart
42ad8a52.wav,Snare_drum
42b0e12c.wav,Knock
42c2f288.wav,Flute
42cb4b7d.wav,Chime
42cea3c1.wav,Laughter
42e248e4.wav,Cello
42e5efeb.wav,Tearing
42ef28b8.wav,Knock
42faaa9e.wav,Fireworks
4305d21f.wav,Applause
430902a2.wav,Cough
4309a65b.wav,Fart
430cb829.wav,Bark
4310d9eb.wav,Telephone
431285df.wav,Tearing
431a2c13.wav,Cowbell
432d8a59.wav,Microwave_oven
43373be3.wav,Electric_piano
433c3a13.wav,Harmonica
433d641a.wav,Fart
43433aad.wav,Flute
4345851e.wav,Saxophone
435160bb.wav,Hi-hat
43523546.wav,Bark
435ea687.wav,Tambourine
4363c142.wav,Gunshot_or_gunfire
43671f8b.wav,Laughter
436afb11.wav,Hi-hat
436dea8c.wav,Squeak
436ec5c3.wav,Fireworks
43780215.wav,Clarinet
437ccea5.wav,Bass_drum
438b6454.wav,Computer_keyboard
4397bc6f.wav,Fireworks
43a1236c.wav,Bus
43a84fec.wav,Applause
43a920c9.wav,Acoustic_guitar
43abca14.wav,Tearing
43b3610a.wav,Scissors
43b3a112.wav,Burping_or_eructation
43c12681.wav,Tearing
43c5b733.wav,Double_bass
43d0fe93.wav,Bark
43e872b1.wav,Computer_keyboard
43f36cbf.wav,Shatter
43f58abe.wav,Gong
43fc0633.wav,Saxophone
43fd7a48.wav,Applause
43ff8df2.wav,Oboe
440f3953.wav,Bus
4412da08.wav,Tearing
4419dc7d.wav,Cowbell
441a4e7d.wav,Cough
441dc645.wav,Gunshot_or_gunfire
4421fddd.wav,Trumpet
442490bc.wav,Meow
4428ce4f.wav,Violin_or_fiddle
4430e0ee.wav,Cowbell
44412fd2.wav,Fart
44430b53.wav,Fireworks
444f9db5.wav,Double_bass
445b88ad.wav,Bark
44645349.wav,Bass_drum
448d0cb1.wav,Telephone
44911b70.wav,Meow
44922514.wav,Fart
44ae3104.wav,Flute
44ae8221.wav,Writing
44b0d72a.wav,Telephone
44b3dad2.wav,Applause
44c5094c.wav,Clarinet
44cde481.wav,Trumpet
44d161b1.wav,Gong
44d68d6e.wav,Violin_or_fiddle
44dafff6.wav,Microwave_oven
44e26366.wav,Cowbell
44ec7beb.wav,Snare_drum
44ecc876.wav,Fireworks
44efa03d.wav,Computer_keyboard
44f2161a.wav,Electric_piano
44f9acf9.wav,Bass_drum
44fb3eeb.wav,Acoustic_guitar
450762c4.wav,Tambourine
4509d8c8.wav,Meow
450b7adb.wav,Fireworks
450cd355.wav,Writing
45175cc0.wav,Acoustic_guitar
4517a4af.wav,Tearing
45243c3d.wav,Clarinet
45250e90.wav,Acoustic_guitar
4526e386.wav,Laughter
452a9812.wav,Snare_drum
4541aa66.wav,Electric_piano
45449f84.wav,Fireworks
4546e002.wav,Acoustic_guitar
4549ffaf.wav,Gong
4551f231.wav,Squeak
455377bf.wav,Telephone
45539540.wav,Computer_keyboard
45539bb8.wav,Shatter
455aee34.wav,Writing
45665f2e.wav,Hi-hat
456cc727.wav,Harmonica
458b1992.wav,Cello
458ea6cc.wav,Scissors
4590ba37.wav,Applause
45910ae0.wav,Microwave_oven
45a8823e.wav,Squeak
45a8d396.wav,Trumpet
45b9bc91.wav,Knock
45bf81f1.wav,Drawer_open_or_close
45c077da.wav,Double_bass
45ce1b24.wav,Hi-hat
45d405ca.wav,Clarinet
45d71502.wav,Laughter
45da8553.wav,Hi-hat
45de3233.wav,Clarinet
45e241c1.wav,Cello
45e5a952.wav,Flute
45e63fdd.wav,Saxophone
45e6e129.wav,Acoustic_guitar
45ea531e.wav,Cough
45f3e225.wav,Cough
4601c0f2.wav,Tearing
46076458.wav,Meow
460d7b62.wav,Tearing
461558c3.wav,Double_bass
4619c0dd.wav,Fireworks
461c6cd1.wav,Tearing
4629e77b.wav,Meow
462b676f.wav,Double_bass
4636fd73.wav,Clarinet
464c651e.wav,Meow
465cf6eb.wav,Microwave_oven
46657625.wav,Flute
46670055.wav,Snare_drum
466a45d5.wav,Writing
46732e56.wav,Microwave_oven
46768bc1.wav,Gunshot_or_gunfire
46772c0d.wav,Tearing
467953c6.wav,Double_bass
46798d97.wav,Squeak
467ad774.wav,Burping_or_eructation
467c86b7.wav,Microwave_oven
468226fa.wav,Tambourine
468f9c4c.wav,Hi-hat
469e4ebe.wav,Tearing
46a95319.wav,Acoustic_guitar
46b52f97.wav,Snare_drum
46b66e03.wav,Bass_drum
46c0a7cd.wav,Bass_drum
46d3877b.wav,Violin_or_fiddle
46d7d98d.wav,Violin_or_fiddle
46e13bac.wav,Hi-hat
46fbedcf.wav,Microwave_oven
470e36b8.wav,Keys_jangling
470f4da3.wav,Writing
4713dac4.wav,Squeak
4715ec32.wav,Hi-hat
4715f79a.wav,Oboe
4716c05b.wav,Cowbell
47178b5e.wav,Trumpet
471c8fa5.wav,Electric_piano
471ecdc0.wav,Gong
471f4c1d.wav,Harmonica
472e6644.wav,Flute
472e7697.wav,Saxophone
47395931.wav,Hi-hat
4740a159.wav,Oboe
474d3f52.wav,Gong
476e192f.wav,Shatter
476f3ba7.wav,Drawer_open_or_close
47733230.wav,Tambourine
477622b6.wav,Applause
47797e57.wav,Bark
4790f36f.wav,Cough
4792b15e.wav,Saxophone
47961d9f.wav,Knock
47a42a02.wav,Cowbell
47a98dfe.wav,Bass_drum
47aa029c.wav,Cello
47c0a3fc.wav,Fireworks
47c2f061.wav,Trumpet
47cb5f8d.wav,Saxophone
47d071c1.wav,Shatter
47d197c5.wav,Violin_or_fiddle
47d378be.wav,Squeak
47d79021.wav,Gong
47d8708c.wav,Drawer_open_or_close
47da5300.wav,Cowbell
47dae3d2.wav,Cowbell
47e39a38.wav,Telephone
47eafd0d.wav,Saxophone
4813422d.wav,Scissors
481394b9.wav,Applause
48158131.wav,Cello
4815fac2.wav,Fart
4819b54b.wav,Fart
481f5a64.wav,Tearing
4823209e.wav,Violin_or_fiddle
4823cb49.wav,Microwave_oven
482707b3.wav,Shatter
48288f8c.wav,Knock
482944c1.wav,Electric_piano
483a1ab2.wav,Saxophone
483aa78c.wav,Microwave_oven
48446686.wav,Fireworks
4847fb9b.wav,Saxophone
4850a398.wav,Keys_jangling
48553cdd.wav,Violin_or_fiddle
4865ba98.wav,Cough
48674fe7.wav,Glockenspiel
4868ac7c.wav,Knock
486b15b6.wav,Fart
486f34a4.wav,Knock
487854ea.wav,Squeak
488068c4.wav,Keys_jangling
4880f8bf.wav,Chime
4883c7c3.wav,Violin_or_fiddle
48899901.wav,Harmonica
488b04c9.wav,Violin_or_fiddle
488b452c.wav,Snare_drum
4891b110.wav,Flute
489294d5.wav,Gong
4893a0fa.wav,Squeak
4899ecfa.wav,Snare_drum
48a75b1f.wav,Violin_or_fiddle
48adfdb2.wav,Tambourine
48b17f9f.wav,Writing
48b4f099.wav,Burping_or_eructation
48b67c44.wav,Squeak
48ba4a7a.wav,Clarinet
48bf11ac.wav,Gong
48c06dee.wav,Drawer_open_or_close
48ce73e6.wav,Telephone
48cf40dd.wav,Writing
48cfca3e.wav,Applause
48eb5b10.wav,Writing
48ee4191.wav,Fireworks
48ffd19b.wav,Cello
4900d8a0.wav,Bark
490a435d.wav,Burping_or_eructation
490b5f4d.wav,Microwave_oven
491b140e.wav,Fart
491c0d87.wav,Fireworks
49223304.wav,Double_bass
49259032.wav,Knock
49264930.wav,Writing
49278b45.wav,Oboe
49345c2f.wav,Meow
493a0b43.wav,Burping_or_eructation
493bdd89.wav,Burping_or_eructation
493c247b.wav,Hi-hat
49498a6d.wav,Squeak
49530e8c.wav,Electric_piano
4957c12d.wav,Acoustic_guitar
495cca46.wav,Bass_drum
495d24da.wav,Microwave_oven
4965b412.wav,Fireworks
49687332.wav,Hi-hat
496a7539.wav,Writing
49702d75.wav,Acoustic_guitar
497e8e00.wav,Violin_or_fiddle
499a352d.wav,Electric_piano
499d9668.wav,Oboe
49a0c96f.wav,Keys_jangling
49aa806c.wav,Violin_or_fiddle
49b3f727.wav,Hi-hat
49ba2701.wav,Squeak
49bb77a5.wav,Cello
49c9d9b9.wav,Drawer_open_or_close
49cdefc5.wav,Glockenspiel
49d45fb8.wav,Burping_or_eructation
49d51b77.wav,Meow
49db5254.wav,Bass_drum
49e25a3e.wav,Gunshot_or_gunfire
49e3587e.wav,Acoustic_guitar
49e451e6.wav,Knock
49e5071e.wav,Keys_jangling
49e5ac4d.wav,Bass_drum
49e83eee.wav,Tearing
49ee90a9.wav,Double_bass
49f6b68a.wav,Tambourine
49fabd19.wav,Acoustic_guitar
49fb0cc8.wav,Tearing
4a03755f.wav,Applause
4a077cd0.wav,Cello
4a084558.wav,Gong
4a0a261e.wav,Acoustic_guitar
4a0b87bc.wav,Flute
4a2165a7.wav,Finger_snapping
4a28e65a.wav,Cello
4a400131.wav,Applause
4a4727b7.wav,Bass_drum
4a472bbb.wav,Flute
4a4fa182.wav,Gunshot_or_gunfire
4a5e1f74.wav,Tearing
4a618351.wav,Microwave_oven
4a6cda1d.wav,Fart
4a70bad0.wav,Laughter
4a7226e3.wav,Fart
4a729d7a.wav,Shatter
4a789458.wav,Finger_snapping
4a78eefc.wav,Gunshot_or_gunfire
4a7cd04a.wav,Tearing
4a7ed000.wav,Laughter
4a891aae.wav,Knock
4a90ebd4.wav,Clarinet
4aa8d981.wav,Fart
4aa97c8e.wav,Acoustic_guitar
4aaae5e2.wav,Glockenspiel
4ab3eb69.wav,Cello
4ab8ab15.wav,Cough
4ac4d857.wav,Writing
4acda322.wav,Tearing
4ada7042.wav,Laughter
4adfa318.wav,Cough
4aeb611b.wav,Tearing
4af1bc72.wav,Shatter
4af35d0d.wav,Oboe
4af50e05.wav,Applause
4af8ad50.wav,Fart
4afa2149.wav,Saxophone
4afa8522.wav,Gunshot_or_gunfire
4afc5a71.wav,Double_bass
4aff76bc.wav,Drawer_open_or_close
4b090c94.wav,Double_bass
4b0b4333.wav,Scissors
4b0d5239.wav,Clarinet
4b12b563.wav,Gong
4b13fe12.wav,Bass_drum
4b142f94.wav,Squeak
4b166997.wav,Meow
4b17c19e.wav,Trumpet
4b1dad12.wav,Trumpet
4b2d5441.wav,Tearing
4b2ef8c7.wav,Harmonica
4b3ee579.wav,Flute
4b4f97bb.wav,Clarinet
4b606159.wav,Tearing
4b75dd72.wav,Gunshot_or_gunfire
4b8cb71c.wav,Knock
4b9aadda.wav,Gong
4ba0c404.wav,Saxophone
4ba221e4.wav,Clarinet
4ba2b70e.wav,Bass_drum
4baddba4.wav,Cello
4bb00403.wav,Saxophone
4bb33e00.wav,Tearing
4bb53f71.wav,Drawer_open_or_close
4bb6e82c.wav,Oboe
4bbc250e.wav,Flute
4bc0a640.wav,Finger_snapping
4bc87056.wav,Snare_drum
4bcc8a77.wav,Flute
4bd0dcc1.wav,Acoustic_guitar
4bd21fae.wav,Trumpet
4bd7faba.wav,Double_bass
4be963d5.wav,Trumpet
4bf0c44b.wav,Meow
4bfaf9c0.wav,Writing
4bfbb74e.wav,Applause
4bfe8bf9.wav,Oboe
4bff8f32.wav,Cello
4c01f7c6.wav,Writing
4c05bc49.wav,Drawer_open_or_close
4c0c385f.wav,Double_bass
4c0d7bcd.wav,Oboe
4c173843.wav,Oboe
4c1ae9cc.wav,Tambourine
4c1d875e.wav,Laughter
4c1e5a37.wav,Acoustic_guitar
4c21f44b.wav,Saxophone
4c24339c.wav,Computer_keyboard
4c462064.wav,Clarinet
4c4d4797.wav,Snare_drum
4c4ec973.wav,Gong
4c5667a2.wav,Applause
4c590f69.wav,Snare_drum
4c5c9793.wav,Laughter
4c5e41ef.wav,Cough
4c614dff.wav,Squeak
4c63bfe2.wav,Snare_drum
4c6470d0.wav,Writing
4c6a1fca.wav,Gong
4c73ecd4.wav,Squeak
4c789a19.wav,Double_bass
4c80d382.wav,Fireworks
4c8cd1c8.wav,Clarinet
4c8dd747.wav,Fart
4c9112c0.wav,Bark
4c9c19b0.wav,Bark
4c9ecc5c.wav,Knock
4ca18eea.wav,Squeak
4ca2a9b4.wav,Laughter
4ca74b89.wav,Trumpet
4ca93593.wav,Bark
4cb50b23.wav,Shatter
4cb6495b.wav,Tambourine
4cb7c775.wav,Clarinet
4cb948c9.wav,Fart
4cbba37a.wav,Double_bass
4cbc1a15.wav,Bass_drum
4cc1da2f.wav,Bark
4cc40031.wav,Fireworks
4ccf85c8.wav,Meow
4cd4e0ca.wav,Clarinet
4ce14aa2.wav,Double_bass
4ce399c2.wav,Finger_snapping
4ce8b277.wav,Bus
4cee46a4.wav,Double_bass
4cf5f73c.wav,Keys_jangling
4cf82cd1.wav,Double_bass
4cf956a5.wav,Writing
4cfcad44.wav,Flute
4d08546b.wav,Knock
4d089998.wav,Chime
4d08e621.wav,Fireworks
4d112cdf.wav,Fart
4d14661a.wav,Gong
4d2048b5.wav,Fart
4d275e00.wav,Shatter
4d29f283.wav,Scissors
4d2baaed.wav,Drawer_open_or_close
4d2c6692.wav,Clarinet
4d2ed112.wav,Applause
4d3d3294.wav,Burping_or_eructation
4d416fe0.wav,Tearing
4d41f847.wav,Cowbell
4d487056.wav,Saxophone
4d4af5dd.wav,Gong
4d5430cf.wav,Bark
4d55013e.wav,Acoustic_guitar
4d596bea.wav,Bass_drum
4d61a3c6.wav,Fireworks
4d68f059.wav,Cello
4d740ed8.wav,Knock
4d7dbbf9.wav,Burping_or_eructation
4d7f8b65.wav,Oboe
4d94495f.wav,Trumpet
4da35b82.wav,Drawer_open_or_close
4da6a5e7.wav,Violin_or_fiddle
4da6ae4b.wav,Flute
4dad3b5f.wav,Squeak
4dbfc1bf.wav,Gong
4dd5b189.wav,Cowbell
4dd77240.wav,Tambourine
4ddb034f.wav,Acoustic_guitar
4de60e0b.wav,Fireworks
4df26574.wav,Trumpet
4df58619.wav,Knock
4df5d2b7.wav,Electric_piano
4df7f919.wav,Finger_snapping
4dfdad9e.wav,Gong
4e02950c.wav,Cello
4e05b749.wav,Bus
4e11d778.wav,Bass_drum
4e15c09c.wav,Fart
4e1af22c.wav,Tearing
4e1f8e90.wav,Oboe
4e249374.wav,Squeak
4e260295.wav,Tearing
4e2fcd3b.wav,Clarinet
4e383c90.wav,Bass_drum
4e48e683.wav,Fireworks
4e4b9381.wav,Tearing
4e50f73b.wav,Cowbell
4e556dc5.wav,Fireworks
4e5c2133.wav,Hi-hat
4e5d8e2c.wav,Fireworks
4e66921a.wav,Telephone
4e74d920.wav,Snare_drum
4e82d86d.wav,Clarinet
4e8a6556.wav,Cough
4e8b215c.wav,Gunshot_or_gunfire
4e8c24e1.wav,Laughter
4e91242e.wav,Knock
4e93661c.wav,Saxophone
4ea11a81.wav,Squeak
4eb1742d.wav,Finger_snapping
4eb50766.wav,Gunshot_or_gunfire
4eb54300.wav,Gong
4ebe9797.wav,Clarinet
4ec9b517.wav,Fart
4ed35e10.wav,Computer_keyboard
4edb4195.wav,Squeak
4ee33e64.wav,Tambourine
4ef89422.wav,Gunshot_or_gunfire
4efc103c.wav,Tearing
4f02375d.wav,Double_bass
4f0289dc.wav,Fireworks
4f077f1b.wav,Computer_keyboard
4f0c9c17.wav,Oboe
